Time,TempPerHour,VSBPerHour,PCP01PerHour
2015050514,79.000,10.000,0.000
2015050515,77.000,10.000,0.000
2015050516,79.000,10.000,0.000
2015050517,81.000,10.000,0.000
2015050518,81.000,10.000,0.000
2015050519,80.000,10.000,0.000
2015050520,71.000,10.000,0.000
2015050521,68.000,10.000,0.000
2015050522,67.000,10.000,0.000
2015050523,66.000,10.000,0.000
2015050600,65.000,10.000,0.000
2015050601,59.000,10.000,0.000
2015050602,59.000,10.000,0.000
2015050603,60.000,10.000,0.000
2015050604,64.000,10.000,0.000
2015050605,66.000,10.000,0.000
2015050606,67.000,10.000,0.000
2015050607,68.000,10.000,0.000
2015050608,68.000,10.000,0.000
2015050609,68.000,10.000,0.000
2015050611,63.000,10.000,None
2015050615,68.000,10.000,0.000
2015050616,67.000,10.000,0.000
2015050617,69.000,10.000,0.000
2015050618,68.000,10.000,0.000
2015050619,68.000,10.000,0.000
2015050620,66.000,10.000,0.000
2015050621,66.000,10.000,0.000
2015050622,64.000,10.000,0.000
2015050623,60.000,10.000,0.000
2015050700,59.000,10.000,0.000
2015050701,57.000,10.000,0.000
2015050702,56.000,10.000,0.000
2015050703,56.000,10.000,0.000
2015050704,56.000,10.000,0.000
2015050705,56.000,10.000,0.000
2015050706,55.000,10.000,0.000
2015050707,52.000,10.000,0.000
2015050708,53.000,10.000,0.000
2015050709,53.000,10.000,0.000
2015050710,55.000,10.000,0.000
2015050711,63.000,10.000,0.000
2015050712,66.000,10.000,0.000
2015050713,69.000,10.000,0.000
2015050714,68.000,10.000,0.000
2015050715,68.000,10.000,0.000
2015050716,72.000,10.000,0.000
2015050717,70.000,10.000,0.000
2015050718,69.000,10.000,0.000
2015050719,68.000,10.000,0.000
2015050720,68.000,10.000,0.000
2015050721,66.000,10.000,0.000
2015050722,60.000,10.000,0.000
2015050723,57.000,10.000,0.000
2015050800,54.000,1.000,0.000
2015050801,55.000,1.000,0.000
2015050802,54.000,0.800,0.000
2015050803,55.000,0.800,0.000
2015050804,56.000,0.000,0.000
2015050805,56.000,0.000,0.000
2015050806,55.000,0.000,0.000
2015050807,55.000,0.000,0.000
2015050808,54.000,0.000,0.000
2015050809,53.000,0.000,0.000
2015050810,53.000,0.000,0.000
2015050811,54.000,0.000,0.000
2015050812,55.000,2.000,0.000
2015050813,63.000,7.000,0.000
2015050814,70.000,10.000,0.000
2015050815,64.000,10.000,0.000
2015050816,65.000,10.000,0.000
2015050817,67.000,10.000,0.000
2015050818,71.000,10.000,0.000
2015050819,70.000,10.000,0.000
2015050820,69.000,10.000,0.000
2015050821,68.000,10.000,0.000
2015050822,65.000,10.000,0.000
2015050823,61.000,10.000,0.000
2015050900,60.000,10.000,0.000
2015050901,60.000,0.500,0.000
2015050902,60.000,0.300,0.000
2015050903,60.000,0.300,0.000
2015050904,59.000,0.300,0.000
2015050905,59.000,0.300,0.000
2015050906,60.000,0.300,0.000
2015050907,60.000,0.300,0.000
2015050908,60.000,1.000,0.000
2015050909,60.000,0.800,0.000
2015050910,59.000,1.000,0.000
2015050911,60.000,1.500,0.000
2015050912,59.000,1.500,0.000
2015050913,60.000,1.500,0.000
2015050917,63.000,2.500,0.020
2015050918,63.000,2.500,None
2015050919,61.000,1.500,0.000
2015050920,62.000,2.000,0.000
2015050921,60.000,0.500,0.000
2015050922,59.000,0.800,0.000
2015050923,59.000,0.500,0.000
2015051000,59.000,0.500,0.000
2015051001,60.000,0.300,0.000
2015051002,61.000,0.300,0.000
2015051003,61.000,0.300,0.000
2015051004,60.000,0.300,0.000
2015051005,60.000,0.300,0.000
2015051006,60.000,0.300,0.000
2015051007,58.000,0.300,0.000
2015051008,58.000,0.300,0.000
2015051009,58.000,0.100,0.000
2015051011,61.000,5.000,0.000
2015051012,66.000,10.000,0.000
2015051013,63.000,1.000,0.000
2015051014,67.000,10.000,0.000
2015051015,71.000,10.000,0.000
2015051016,71.000,10.000,0.000
2015051017,72.000,10.000,0.000
2015051018,72.000,10.000,0.000
2015051019,72.000,10.000,0.000
2015051020,73.000,10.000,0.000
2015051021,69.000,10.000,0.000
2015051022,69.000,10.000,0.000
2015051023,67.000,10.000,0.000
2015051100,66.000,10.000,0.000
2015051101,65.000,10.000,0.000
2015051102,64.000,10.000,0.000
2015051103,64.000,10.000,0.000
2015051104,62.000,9.100,0.000
2015051105,63.000,8.000,0.000
2015051106,62.000,8.000,0.000
2015051107,62.000,7.000,0.000
2015051108,63.000,0.300,0.000
2015051109,64.000,1.000,0.000
2015051110,63.000,0.800,0.000
2015051111,63.000,1.000,0.000
2015051112,65.000,3.000,0.000
2015051113,71.000,8.000,0.000
2015051114,72.000,8.000,0.000
2015051115,77.000,10.000,0.000
2015051116,77.000,10.000,0.000
2015051117,76.000,10.000,0.000
2015051118,75.000,10.000,0.000
2015051119,70.000,10.000,0.000
2015051120,73.000,10.000,0.000
2015051121,73.000,10.000,0.000
2015051122,70.000,9.100,0.000
2015051123,68.000,9.100,0.000
2015051200,68.000,9.100,0.000
2015051201,66.000,3.000,0.000
2015051202,67.000,1.500,0.000
2015051203,66.000,0.500,0.000
2015051204,66.000,0.500,0.000
2015051205,66.000,0.500,None
2015051206,66.000,0.500,0.010
2015051208,68.000,8.000,0.000
2015051209,67.000,6.000,0.000
2015051210,67.000,3.000,0.000
2015051211,66.000,1.500,0.000
2015051213,72.000,8.000,0.000
2015051214,77.000,10.000,0.000
2015051215,77.000,10.000,0.000
2015051216,85.000,10.000,0.000
2015051217,83.000,10.000,0.000
2015051218,86.000,10.000,0.000
2015051219,83.000,10.000,0.000
2015051220,85.000,10.000,0.000
2015051221,82.000,10.000,0.000
2015051222,82.000,10.000,0.000
2015051223,81.000,10.000,0.000
2015051300,77.000,10.000,0.000
2015051301,80.000,10.000,0.000
2015051302,74.000,10.000,0.000
2015051303,67.000,10.000,0.000
2015051304,65.000,10.000,0.000
2015051305,63.000,10.000,0.000
2015051306,62.000,10.000,0.000
2015051307,61.000,10.000,0.000
2015051308,59.000,10.000,0.000
2015051309,59.000,10.000,0.000
2015051310,60.000,10.000,0.000
2015051311,62.000,10.000,0.000
2015051312,62.000,10.000,0.000
2015051313,66.000,10.000,0.000
2015051314,68.000,10.000,0.000
2015051315,66.000,10.000,0.000
2015051316,67.000,10.000,0.000
2015051317,69.000,10.000,0.000
2015051318,71.000,10.000,0.000
2015051319,69.000,10.000,0.000
2015051320,68.000,10.000,0.000
2015051321,68.000,10.000,0.000
2015051322,63.000,10.000,0.000
2015051323,60.000,10.000,0.000
2015051400,59.000,10.000,0.000
2015051401,57.000,10.000,0.000
2015051402,56.000,10.000,0.000
2015051403,55.000,10.000,0.000
2015051404,55.000,10.000,0.000
2015051405,54.000,10.000,0.000
2015051406,54.000,10.000,0.000
2015051407,53.000,10.000,0.000
2015051408,52.000,10.000,0.000
2015051409,52.000,10.000,0.000
2015051410,53.000,10.000,0.000
2015051411,57.000,10.000,0.000
2015051412,60.000,10.000,0.000
2015051413,64.000,10.000,0.000
2015051414,65.000,10.000,0.000
2015051415,66.000,10.000,0.000
2015051416,69.000,10.000,0.000
2015051417,68.000,10.000,0.000
2015051418,68.000,10.000,0.000
2015051419,68.000,10.000,0.000
2015051420,65.000,10.000,0.000
2015051421,63.000,10.000,0.000
2015051422,61.000,10.000,0.000
2015051423,58.000,10.000,0.000
2015051500,58.000,10.000,0.000
2015051501,58.000,10.000,0.000
2015051502,56.000,10.000,0.000
2015051503,56.000,10.000,0.000
2015051504,55.000,10.000,0.000
2015051505,53.000,10.000,0.000
2015051506,56.000,10.000,0.000
2015051507,54.000,10.000,0.000
2015051508,55.000,10.000,0.000
2015051509,55.000,10.000,0.000
2015051510,56.000,10.000,0.000
2015051511,60.000,10.000,0.000
2015051512,61.000,10.000,0.000
2015051513,65.000,10.000,0.000
2015051514,65.000,10.000,0.000
2015051515,66.000,10.000,0.000
2015051516,68.000,10.000,0.000
2015051517,70.000,10.000,0.000
2015051518,70.000,10.000,0.000
2015051519,69.000,10.000,0.000
2015051520,67.000,10.000,0.000
2015051521,63.000,10.000,0.000
2015051522,62.000,10.000,0.000
2015051523,60.000,10.000,0.000
2015051600,60.000,10.000,0.000
2015051602,60.000,10.000,0.000
2015051603,60.000,10.000,0.000
2015051604,60.000,10.000,0.000
2015051605,60.000,10.000,0.000
2015051607,58.000,10.000,0.010
2015051608,58.000,10.000,0.000
2015051609,59.000,10.000,0.000
2015051610,60.000,10.000,0.000
2015051611,61.000,10.000,0.000
2015051613,61.000,6.500,0.170
2015051614,64.000,10.000,0.000
2015051615,67.000,10.000,0.000
2015051616,69.000,10.000,0.000
2015051617,67.000,10.000,None
2015051619,69.000,10.000,0.000
2015051620,69.000,10.000,0.000
2015051621,67.000,10.000,0.000
2015051622,65.000,10.000,0.000
2015051623,64.000,9.100,None
2015051701,63.000,8.000,0.060
2015051702,65.000,6.000,0.100
2015051703,66.000,5.000,0.020
2015051704,66.000,5.000,0.040
2015051705,67.000,4.000,None
2015051706,66.000,4.000,0.000
2015051707,63.000,2.000,0.000
2015051708,63.000,2.000,0.000
2015051709,62.000,0.500,0.000
2015051710,64.000,0.500,0.000
2015051711,66.000,1.000,0.000
2015051712,73.000,2.000,0.000
2015051713,73.000,5.000,0.000
2015051714,77.000,10.000,0.000
2015051715,76.000,10.000,0.000
2015051716,79.000,10.000,0.000
2015051717,78.000,8.000,0.000
2015051718,78.000,9.100,0.000
2015051719,78.000,10.000,0.000
2015051720,77.000,10.000,0.000
2015051721,75.000,10.000,0.000
2015051722,70.000,7.000,0.000
2015051723,70.000,10.000,0.000
2015051800,70.000,9.100,0.000
2015051801,69.000,7.000,0.000
2015051802,65.000,6.000,0.000
2015051803,64.000,6.000,0.000
2015051804,65.000,6.000,0.000
2015051805,64.000,6.000,0.000
2015051806,64.000,6.000,0.000
2015051807,64.000,6.000,0.000
2015051808,64.000,6.000,0.000
2015051809,66.000,5.000,0.000
2015051810,67.000,5.000,0.000
2015051811,64.000,4.000,0.000
2015051812,61.000,0.500,0.000
2015051813,61.000,1.000,0.000
2015051814,61.000,8.000,0.000
2015051815,61.000,10.000,0.000
2015051816,61.000,10.000,0.000
2015051817,60.000,10.000,0.000
2015051818,61.000,10.000,0.000
2015051819,61.000,10.000,0.000
2015051820,60.000,10.000,0.000
2015051821,59.000,10.000,0.000
2015051822,59.000,10.000,0.000
2015051823,59.000,10.000,0.000
2015051900,58.000,10.000,0.000
2015051901,58.000,10.000,0.000
2015051902,57.000,10.000,0.000
2015051903,58.000,10.000,0.000
2015051904,57.000,2.000,0.000
2015051905,57.000,1.500,0.000
2015051906,58.000,2.000,0.000
2015051907,58.000,6.000,0.000
2015051908,59.000,2.000,0.000
2015051909,59.000,2.500,0.000
2015051911,60.000,0.300,None
2015051915,67.000,4.000,0.000
2015051916,68.000,6.000,0.000
2015051917,65.000,6.000,0.000
2015051918,70.000,9.100,0.000
2015051919,74.000,10.000,0.000
2015051920,73.000,10.000,0.000
2015051921,69.000,10.000,0.000
2015051922,68.000,8.000,0.000
2015051923,65.000,8.000,0.000
2015052000,65.000,10.000,0.000
2015052001,66.000,10.000,0.000
2015052002,68.000,10.000,0.000
2015052003,72.000,10.000,0.000
2015052004,69.000,10.000,0.000
2015052005,66.000,10.000,0.000
2015052006,63.000,10.000,0.000
2015052007,61.000,10.000,0.000
2015052008,59.000,10.000,0.000
2015052009,58.000,10.000,0.000
2015052010,59.000,10.000,0.000
2015052011,61.000,10.000,0.000
2015052012,62.000,10.000,0.000
2015052013,61.000,10.000,0.000
2015052014,64.000,10.000,0.000
2015052015,64.000,10.000,0.000
2015052016,64.000,10.000,0.000
2015052017,63.000,10.000,0.000
2015052018,65.000,10.000,0.000
2015052019,63.000,10.000,0.000
2015052020,63.000,10.000,0.000
2015052021,62.000,10.000,0.000
2015052022,62.000,10.000,0.000
2015052023,59.000,10.000,0.000
2015052100,58.000,10.000,0.000
2015052101,58.000,10.000,0.000
2015052102,57.000,10.000,0.000
2015052103,56.000,10.000,0.000
2015052104,54.000,10.000,0.000
2015052105,54.000,10.000,0.000
2015052106,54.000,10.000,0.000
2015052107,53.000,10.000,0.000
2015052108,52.000,10.000,0.000
2015052109,54.000,10.000,0.000
2015052110,55.000,10.000,0.000
2015052111,56.000,10.000,0.000
2015052112,58.000,10.000,0.000
2015052113,60.000,10.000,0.000
2015052114,58.000,10.000,0.000
2015052116,60.000,10.000,0.000
2015052117,59.000,10.000,None
2015052120,56.000,10.000,0.000
2015052121,54.000,10.000,0.000
2015052123,54.000,10.000,0.000
2015052200,54.000,10.000,0.000
2015052201,53.000,10.000,0.000
2015052202,53.000,10.000,0.000
2015052203,53.000,10.000,0.000
2015052204,54.000,10.000,0.000
2015052205,55.000,10.000,0.000
2015052206,55.000,10.000,0.000
2015052207,56.000,10.000,0.000
2015052208,57.000,10.000,0.000
2015052209,56.000,10.000,0.000
2015052210,58.000,10.000,0.000
2015052211,62.000,10.000,0.000
2015052212,65.000,10.000,0.000
2015052213,67.000,10.000,0.000
2015052214,71.000,10.000,0.000
2015052215,72.000,10.000,0.000
2015052216,75.000,10.000,0.000
2015052217,75.000,10.000,0.000
2015052218,76.000,10.000,0.000
2015052221,73.000,10.000,0.000
2015052222,71.000,10.000,0.000
2015052223,69.000,10.000,0.000
2015052301,68.000,10.000,0.000
2015052302,65.000,10.000,0.000
2015052303,62.000,10.000,0.000
2015052304,60.000,10.000,0.000
2015052305,58.000,10.000,0.000
2015052306,56.000,10.000,0.000
2015052307,54.000,10.000,0.000
2015052308,53.000,10.000,0.000
2015052309,51.000,10.000,0.000
2015052310,52.000,10.000,0.000
2015052311,53.000,10.000,0.000
2015052312,55.000,10.000,0.000
2015052313,56.000,10.000,0.000
2015052314,59.000,10.000,0.000
2015052315,60.000,10.000,0.000
2015052316,63.000,10.000,0.000
2015052317,65.000,10.000,0.000
2015052318,65.000,10.000,0.000
2015052319,66.000,10.000,0.000
2015052320,64.000,10.000,0.000
2015052321,60.000,10.000,0.000
2015052322,58.000,10.000,0.000
2015052323,57.000,10.000,0.000
2015052400,56.000,10.000,0.000
2015052401,57.000,10.000,0.000
2015052402,57.000,10.000,0.000
2015052403,56.000,10.000,0.000
2015052404,55.000,10.000,0.000
2015052405,54.000,10.000,0.000
2015052406,54.000,10.000,0.000
2015052407,55.000,10.000,0.000
2015052408,55.000,10.000,0.000
2015052409,55.000,10.000,0.000
2015052410,57.000,10.000,0.000
2015052411,61.000,10.000,0.000
2015052412,65.000,10.000,0.000
2015052413,68.000,10.000,0.000
2015052414,71.000,10.000,0.000
2015052415,72.000,10.000,0.000
2015052416,70.000,10.000,0.000
2015052417,71.000,10.000,0.000
2015052418,72.000,10.000,0.000
2015052419,72.000,10.000,0.000
2015052420,70.000,10.000,0.000
2015052421,66.000,10.000,0.000
2015052422,66.000,10.000,0.000
2015052423,64.000,10.000,0.000
2015052500,63.000,10.000,0.000
2015052501,62.000,10.000,0.000
2015052502,62.000,10.000,0.000
2015052503,61.000,10.000,0.000
2015052504,60.000,10.000,0.000
2015052505,58.000,10.000,0.000
2015052506,58.000,10.000,0.000
2015052507,58.000,10.000,0.000
2015052508,58.000,10.000,0.000
2015052509,58.000,10.000,0.000
2015052510,62.000,10.000,0.000
2015052511,63.000,10.000,0.000
2015052512,67.000,10.000,0.000
2015052513,69.000,10.000,0.000
2015052514,73.000,10.000,0.000
2015052515,73.000,10.000,0.000
2015052516,75.000,10.000,0.000
2015052517,75.000,10.000,0.000
2015052518,77.000,10.000,0.000
2015052519,75.000,10.000,0.000
2015052520,72.000,10.000,0.000
2015052521,73.000,10.000,0.000
2015052522,71.000,10.000,0.000
2015052523,68.000,10.000,0.000
2015052600,66.000,10.000,0.000
2015052601,65.000,10.000,0.000
2015052602,65.000,10.000,0.000
2015052603,64.000,10.000,0.000
2015052604,66.000,10.000,0.000
2015052605,64.000,10.000,0.000
2015052606,62.000,10.000,0.000
2015052607,60.000,10.000,0.000
2015052608,60.000,10.000,0.000
2015052609,61.000,10.000,0.000
2015052610,65.000,10.000,0.000
2015052611,67.000,10.000,0.000
2015052612,69.000,10.000,0.000
2015052613,72.000,10.000,0.000
2015052614,73.000,10.000,0.000
2015052615,74.000,10.000,0.000
2015052616,75.000,10.000,0.000
2015052617,76.000,10.000,0.000
2015052618,76.000,10.000,0.000
2015052619,75.000,10.000,0.000
2015052620,73.000,10.000,0.000
2015052621,70.000,10.000,0.000
2015052622,70.000,10.000,0.000
2015052623,67.000,10.000,0.000
2015052700,66.000,10.000,0.000
2015052701,64.000,10.000,0.000
2015052702,63.000,10.000,0.000
2015052703,63.000,10.000,0.000
2015052704,63.000,10.000,0.000
2015052705,62.000,10.000,0.000
2015052706,61.000,10.000,0.000
2015052707,61.000,10.000,0.000
2015052708,61.000,10.000,0.000
2015052709,62.000,10.000,0.000
2015052710,64.000,9.100,0.000
2015052711,65.000,8.000,0.000
2015052712,66.000,10.000,0.000
2015052713,68.000,10.000,0.000
2015052714,68.000,10.000,0.000
2015052715,71.000,10.000,0.000
2015052716,72.000,10.000,0.000
2015052717,73.000,10.000,0.000
2015052718,73.000,10.000,0.000
2015052719,72.000,10.000,0.000
2015052720,72.000,10.000,0.000
2015052721,69.000,10.000,0.000
2015052722,66.000,10.000,0.000
2015052723,64.000,10.000,0.000
2015052800,63.000,10.000,0.000
2015052801,63.000,10.000,0.000
2015052803,62.000,10.000,0.000
2015052804,61.000,10.000,0.000
2015052805,60.000,10.000,0.000
2015052806,60.000,10.000,0.000
2015052807,61.000,10.000,0.000
2015052808,60.000,10.000,0.000
2015052809,60.000,8.000,0.000
2015052810,62.000,7.000,0.000
2015052811,62.000,7.000,0.000
2015052812,65.000,6.000,0.000
2015052813,65.000,2.000,0.000
2015052814,65.000,2.000,0.000
2015052815,68.000,7.000,0.000
2015052816,74.000,9.100,0.000
2015052817,75.000,10.000,0.000
2015052818,74.000,10.000,0.000
2015052819,75.000,10.000,0.000
2015052820,73.000,10.000,0.000
2015052821,69.000,10.000,0.000
2015052822,70.000,10.000,0.000
2015052823,71.000,10.000,0.000
2015052900,68.000,10.000,0.000
2015052901,68.000,10.000,0.000
2015052902,67.000,10.000,0.000
2015052903,73.000,10.000,0.000
2015052904,71.000,10.000,0.000
2015052905,69.000,10.000,0.000
2015052906,68.000,10.000,0.000
2015052907,65.000,10.000,0.000
2015052908,65.000,10.000,0.000
2015052909,64.000,10.000,0.000
2015052910,67.000,10.000,0.000
2015052911,70.000,10.000,0.000
2015052912,73.000,10.000,0.000
2015052913,76.000,10.000,0.000
2015052914,78.000,10.000,0.000
2015052915,79.000,10.000,0.000
2015052916,78.000,10.000,0.000
2015052917,79.000,10.000,0.000
2015052918,77.000,10.000,0.000
2015052919,76.000,10.000,0.000
2015052920,74.000,10.000,0.000
2015052921,70.000,10.000,0.000
2015052922,68.000,10.000,0.000
2015052923,66.000,10.000,0.000
2015053000,65.000,10.000,0.000
2015053001,64.000,10.000,0.000
2015053002,64.000,10.000,0.000
2015053003,64.000,10.000,0.000
2015053004,64.000,10.000,0.000
2015053005,63.000,6.000,0.000
2015053006,64.000,0.500,0.000
2015053007,64.000,10.000,0.000
2015053008,63.000,10.000,0.000
2015053009,64.000,10.000,0.000
2015053010,66.000,10.000,0.000
2015053011,68.000,10.000,0.000
2015053012,68.000,0.800,0.000
2015053013,71.000,10.000,0.000
2015053014,72.000,10.000,0.000
2015053015,74.000,10.000,0.000
2015053016,76.000,10.000,0.000
2015053017,77.000,10.000,0.000
2015053018,77.000,10.000,0.000
2015053019,77.000,10.000,0.000
2015053020,75.000,10.000,0.000
2015053021,72.000,10.000,0.000
2015053022,71.000,10.000,0.000
2015053023,69.000,10.000,0.000
2015053100,67.000,10.000,0.000
2015053101,67.000,10.000,0.000
2015053102,66.000,10.000,0.000
2015053103,64.000,10.000,0.000
2015053104,64.000,10.000,0.000
2015053105,64.000,10.000,0.000
2015053106,64.000,10.000,0.000
2015053107,64.000,10.000,0.000
